Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
8012,2020-06-23 14:09:36,3521417320836166,"fraud_Schmeler, Bashirian and Price",shopping_net,6.65,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,e2489005f7e9c59791cfb3eb7dc74ec0,1371996576,38.976322,-86.443566,0
8013,2020-06-23 14:10:00,502038091380,fraud_Padberg-Rogahn,entertainment,79.23,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,899b9be864d98d4b1065e7ca865c4c27,1371996600,36.520493,-93.984146,0
8014,2020-06-23 14:10:04,570273151375,fraud_Grimes LLC,entertainment,23.27,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,db8c3c45708198abc4d14384b096b41f,1371996604,31.654738,-83.62237900000001,0
8015,2020-06-23 14:10:14,6011724471098086,"fraud_Feil, Hilpert and Koss",food_dining,99.27,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,6b9698ccecf75fdfd839058bca0f2d46,1371996614,45.961398,-118.09057,0
8016,2020-06-23 14:10:15,346273234529002,fraud_Brown Inc,kids_pets,60.88,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,0ef032daabe3d92ee1c95a1e17541254,1371996615,38.356169,-80.54784599999999,0
8017,2020-06-23 14:10:20,4727244663135968,fraud_Gaylord-Powlowski,home,16.99,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,60eac1cf212a59480f58d0c309ae4a4b,1371996620,31.480974,-87.575725,0
8018,2020-06-23 14:11:24,4561546772499,"fraud_Cremin, Hamill and Reichel",misc_pos,238.49,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,c785874d6f7713945c098a18c5ac49d2,1371996684,34.157209,-106.972262,0
8019,2020-06-23 14:11:25,340951438290556,fraud_Weimann-Lockman,kids_pets,7.35,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,a56f416ab36f66e87f6b77111709b43b,1371996685,41.303856,-73.617602,0
8020,2020-06-23 14:11:26,36485887555770,fraud_Hackett-Lueilwitz,grocery_pos,57.68,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,d052b14c4f2891f96f585bd090035633,1371996686,39.914843,-82.132869,0
8021,2020-06-23 14:11:32,4067137330196900,"fraud_Quitzon, Green and Bashirian",shopping_pos,6.0,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,957a173c41623c24e2371210e2e8eadb,1371996692,32.938915,-86.99557,0
8022,2020-06-23 14:12:38,4070511711385545,"fraud_McCullough, Hudson and Schuster",food_dining,5.37,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",1967-04-09,cdbb2d8d8198b79064bf0edb1fdbf3a2,1371996758,29.075751,-98.64904,0
8023,2020-06-23 14:13:00,38057513087029,fraud_Hackett Group,travel,8.46,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,c22d8d85d79befcffd5b880b9ba2b5d0,1371996780,37.797067,-121.608222,0
8024,2020-06-23 14:13:37,6011438889172900,fraud_Conroy-Emard,food_dining,63.32,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,269d9d6ffe3f2cdbbd925762b30c4efa,1371996817,34.822006,-90.434685,0
8025,2020-06-23 14:14:06,676372984911,"fraud_Nienow, Barrows and Romaguera",personal_care,170.21,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,788ead4dce1b7cd9da19b3c2935fdf63,1371996846,38.934699,-98.537305,0
8026,2020-06-23 14:14:42,3541687240161491,"fraud_Windler, Goodwin and Kovacek",home,120.3,Mark,Nguyen,M,62631 Ashley Ramp Apt. 965,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,8a57eac006ebe93f57f1d7abff369548,1371996882,31.8423,-80.668361,0
8027,2020-06-23 14:14:49,346273234529002,"fraud_Hauck, Dietrich and Funk",kids_pets,53.67,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,cb9625b9427b51a8c9571d3b573bd85a,1371996889,38.177828000000005,-81.284366,0
8028,2020-06-23 14:14:51,573283817795,"fraud_Brown, Homenick and Lesch",health_fitness,370.54,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,ba1bdb7227e1041500955ddeb6ec869a,1371996891,42.943376,-71.101467,0
8029,2020-06-23 14:15:20,30518206766474,fraud_Fadel-Hilpert,health_fitness,47.37,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,618ebc12d73c86c19e6d9311fa5b324b,1371996920,36.663577,-88.848988,0
8030,2020-06-23 14:15:25,3546674063249004,fraud_Gerlach Inc,shopping_net,1.93,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,f0659f62bd79218d064514b48d65e21f,1371996925,32.105199,-96.988875,0
8031,2020-06-23 14:15:26,6011917798331152,fraud_Runte-Mohr,food_dining,8.66,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,1957-08-30,969eafa0de8e63a837905aaf84d730ba,1371996926,42.831762,-73.54405899999999,0
8032,2020-06-23 14:15:37,30273037698427,"fraud_Wuckert, Wintheiser and Friesen",home,36.35,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,fa7cec2b4a70bad029c90d35b92397b8,1371996937,34.837685,-91.501718,0
8033,2020-06-23 14:15:39,5152054598359927,fraud_Kuhic LLC,shopping_net,2.85,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,97ca92e9e1caaedfd699eb0f779f4a3a,1371996939,30.32333,-90.249387,0
8034,2020-06-23 14:15:43,3526826139003047,"fraud_Koss, Hansen and Lueilwitz",home,122.33,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,540a355446441d5d7a4217040830004a,1371996943,43.287032,-85.740835,0
8035,2020-06-23 14:16:09,4586260469584,fraud_Friesen Ltd,health_fitness,50.6,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,0740ade681f8fa1653546c206e154a77,1371996969,39.19535,-94.885436,0
8036,2020-06-23 14:16:20,4169759661243568,"fraud_Gutmann, McLaughlin and Wiza",home,38.07,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,65b869f1917fde55a89d9d43a9b3fb6e,1371996980,40.568358,-76.066141,0
8037,2020-06-23 14:16:31,675990301623,fraud_Thompson-Gleason,health_fitness,75.97,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,c5282d8815582f417785a4d8949f68dc,1371996991,40.894252,-75.553973,0
8038,2020-06-23 14:16:42,3513506355699497,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,6.35,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,f7984756566c4ad7f11b40ccfa39aaa7,1371997002,33.341235,-90.112653,0
8039,2020-06-23 14:17:00,6544734391390261,fraud_Gutmann-Upton,misc_pos,6.75,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,292f522a86c9195bb0ebdf1663abdddd,1371997020,40.660245,-87.622423,0
8040,2020-06-23 14:17:12,4939976756738216,fraud_Stoltenberg-Beatty,shopping_pos,334.53,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,32d4aab6938c96d8b1b46a22c38c9024,1371997032,26.280955,-98.791473,0
8041,2020-06-23 14:17:16,4560395181594436016,fraud_Prosacco LLC,personal_care,23.07,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,7acffa637a61d00916d8c50c33a1cafa,1371997036,39.787267,-122.599601,0
8042,2020-06-23 14:18:43,3500969075198072,fraud_Schuppe LLC,entertainment,53.84,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,596640abdfa83252c83a2c15727baafb,1371997123,48.106375,-117.600704,0
8043,2020-06-23 14:19:03,4906628655840914250,fraud_Pollich LLC,home,61.13,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,7e4ce299736ab42843ce6d7d33364b1c,1371997143,25.057254,-82.02386,0
8044,2020-06-23 14:20:07,3583635130604947,fraud_Windler LLC,kids_pets,13.26,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,14b1baf2a14c711579ec5c86772f5a2e,1371997207,41.013586,-75.712912,0
8045,2020-06-23 14:20:25,30501624614310,fraud_Bednar PLC,kids_pets,122.32,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,7727ff2377e247c02326637d1011eb79,1371997225,32.399057,-81.869906,0
8046,2020-06-23 14:21:16,4777065439639721,fraud_Thompson-Gleason,health_fitness,75.18,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,84dddfd9004470df734c4287c54a8078,1371997276,40.851665,-75.55664,0
8047,2020-06-23 14:21:39,2719496466799416,fraud_Bins-Howell,personal_care,9.8,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,1940-09-17,abb546656fc695c1e87b0421afb7d80a,1371997299,44.525542,-103.803131,0
8048,2020-06-23 14:22:11,6534628260579800,"fraud_Romaguera, Wehner and Tromp",kids_pets,31.36,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,842e950abc73886ca3689d5d2a7d099d,1371997331,43.374599,-72.65212,0
8049,2020-06-23 14:22:12,4998109455173950,fraud_Botsford and Sons,home,34.25,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,e8299cd84e42cf57c6483cb7db3cd296,1371997332,38.23115,-94.731211,0
8050,2020-06-23 14:22:49,4629451965224809,fraud_Homenick LLC,personal_care,4.18,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,6bbbfd8bc6d012da06d9ecac03d77796,1371997369,31.864772,-83.570937,0
8051,2020-06-23 14:22:55,3596357274378601,fraud_Fadel Inc,health_fitness,81.79,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,2b023914a9deb4d3504a605c88f7443e,1371997375,40.104411,-78.015989,0
8052,2020-06-23 14:23:08,4099707841315751,fraud_Herman Inc,misc_pos,30.05,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,df4098e68876862295f49a12a2078555,1371997388,37.458604,-78.58659899999999,0
8053,2020-06-23 14:23:14,30082025922891,fraud_Pollich LLC,home,8.65,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,61e64b19a84072bad3731d2a2159f886,1371997394,26.631715000000003,-81.498497,0
8054,2020-06-23 14:23:54,4424338559877976,fraud_Fahey Inc,kids_pets,31.37,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,a32c3ff67baaac4a493631288d335e92,1371997434,39.911089,-83.527906,0
8055,2020-06-23 14:24:01,3583635130604947,fraud_Dickinson Ltd,personal_care,28.2,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,34b38b6a2f9460a39f88023fc432d45b,1371997441,39.797375,-75.987349,0
8056,2020-06-23 14:24:06,4761403817546679245,fraud_Morissette-Schaefer,personal_care,56.27,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,19784916f920a223dc7de1379e3c9776,1371997446,37.153277,-91.816522,0
8057,2020-06-23 14:24:13,3567697931646329,fraud_Lynch Ltd,shopping_pos,9.67,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,a86b70cc07a8e1509c7bd0816a441d8b,1371997453,42.3678,-72.82883199999999,0
8058,2020-06-23 14:24:34,213178850083780,fraud_Corwin-Romaguera,travel,570.09,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,f99d7ae50fcd49800fa2aa851199738a,1371997474,45.590726,-119.268906,0
8059,2020-06-23 14:24:48,60416207185,"fraud_Kihn, Abernathy and Douglas",shopping_net,2.83,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,de36580f4568d48481036384dbe96a5f,1371997488,42.910061,-108.14578,0
8060,2020-06-23 14:25:06,6597888193422452,"fraud_Cole, Hills and Jewess",home,28.52,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,3aaaac43be9ec8dd3b281905912a108d,1371997506,33.767646,-97.994569,0
8061,2020-06-23 14:25:10,3568736585751727,fraud_Lubowitz-Walter,kids_pets,48.31,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,549f1ce876641e3e91a920127a04b5d2,1371997510,41.223037,-93.9368,0
8062,2020-06-23 14:25:24,4981132848794,fraud_Jacobi Inc,health_fitness,1.14,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,49e1678b5fd40ede9995389e5dc674bc,1371997524,40.43414,-80.301947,0
8063,2020-06-23 14:25:55,4195832462863385,fraud_Schuppe LLC,entertainment,36.87,Victoria,Mcbride,F,0688 Kevin Manor,Clarksville,MO,63336,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07,57dce7c3d9e8f900e89e11defe1b06ae,1371997555,39.189029,-89.969412,0
8064,2020-06-23 14:26:23,4761403817546679245,"fraud_Durgan, Gislason and Spencer",home,144.91,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,6e4079819804b2240d09faa472b2f75e,1371997583,36.868645,-91.827265,0
8065,2020-06-23 14:26:27,4457732997086323466,fraud_Fritsch LLC,travel,446.21,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,6181bd834f87b30d7ce474391cc392a3,1371997587,38.432428,-121.424839,0
8066,2020-06-23 14:26:39,343746486082492,"fraud_Walter, Hettinger and Kessler",personal_care,35.91,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,351b37cb246a365fd43df0d2df19c7b1,1371997599,45.368390000000005,-85.95837,0
8067,2020-06-23 14:26:41,6011381817520024,fraud_Wuckert-Goldner,home,14.32,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,8ac25d6218e8bc1e1e640ac31abf440e,1371997601,42.541244,-103.38835,0
8068,2020-06-23 14:27:00,4503101193493052864,fraud_Kihn-Fritsch,food_dining,60.75,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,86ed538fdcc045ab8fc922a5dd19b7b0,1371997620,28.509689,-82.61648100000001,0
8069,2020-06-23 14:27:06,6011149206456997,"fraud_Runte, Green and Emard",health_fitness,74.19,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",1979-12-11,812abf26d925ee5549b28cb4f0605a6f,1371997626,38.309606,-77.00012,0
8070,2020-06-23 14:27:28,30143713661454,"fraud_Windler, Goodwin and Kovacek",home,110.22,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,2f6d1abeb638d85807742fc744cc432e,1371997648,47.753962,-95.9094,0
8071,2020-06-23 14:27:38,3596217206093829,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,6.09,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,dd4e3148c777ad46d7af4d8961c44270,1371997658,40.998286,-91.893452,0
8072,2020-06-23 14:27:39,30199621383748,fraud_Bechtelar-Rippin,food_dining,39.86,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,251d9d636484a0bda376cb55bd7636b5,1371997659,33.548008,-95.992568,0
8073,2020-06-23 14:27:48,4294930380592,fraud_Gislason Group,travel,8.05,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,b322e16ea8236108fe3df3a52983a9d2,1371997668,36.778511,-80.88726,0
8074,2020-06-23 14:28:49,4476840372112,fraud_Donnelly LLC,entertainment,6.71,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,3bf6628048674a6d23ae5dc6a5cd4fd2,1371997729,35.594685,-87.200356,0
8075,2020-06-23 14:29:03,4302480582202074,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,23.35,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,7a61b1a0c493e037d5cf84efc846075e,1371997743,43.655142,-86.628785,0
8076,2020-06-23 14:29:12,4379260813815979609,"fraud_Turcotte, Batz and Buckridge",health_fitness,41.32,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,964494319c8b9ff1fbc909872de85a8d,1371997752,37.41851,-122.865134,0
8077,2020-06-23 14:29:18,4210078554961359092,fraud_Thiel-Thiel,entertainment,150.28,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,2f017e8060b1a3641213920b45b29fa6,1371997758,43.831998,-121.793509,0
8078,2020-06-23 14:29:21,560881134780,fraud_Fritsch LLC,travel,1.35,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,1953-03-19,5219cc01483485f944d6f10ddd4ff0a8,1371997761,40.228245,-85.279516,0
8079,2020-06-23 14:29:28,4294930380592,fraud_Morissette-Schaefer,personal_care,13.03,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,9e15c57264ba654444b64f8f527f3bbe,1371997768,36.9716,-80.53232,0
8080,2020-06-23 14:29:28,4755696071492,fraud_Rau-Grant,kids_pets,51.66,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,7d90e72c866c21fdbd08bdb259fec3d8,1371997768,32.562948,-96.991912,0
8081,2020-06-23 14:29:39,38947654498698,fraud_Herzog Ltd,misc_pos,3.71,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,67f58dbcd311e81607623deda90b9e88,1371997779,40.313828,-81.657569,0
8082,2020-06-23 14:29:56,581686439828,fraud_Lynch-Wisozk,home,77.21,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,83fe28efcfec833eff7ce7dca0a2d972,1371997796,41.191142,-80.961217,0
8083,2020-06-23 14:30:44,377264520876399,fraud_Parker-Kunde,personal_care,1.49,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,1961-07-31,1c700fc5009d9b43e6da5682bee1c60f,1371997844,33.840025,-79.710553,0
8084,2020-06-23 14:30:50,4514242065619750,fraud_Baumbach Ltd,personal_care,121.85,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,d0b2e51cff353f9b2a937faac56301c0,1371997850,41.770656,-106.41903700000002,0
8085,2020-06-23 14:30:58,4006047418382,fraud_Bahringer Group,health_fitness,3.09,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,0a03bfa82939d895f745478f25efa85e,1371997858,36.875015000000005,-84.051262,0
8086,2020-06-23 14:31:13,581686439828,fraud_Simonis-Prohaska,misc_pos,42.3,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,24e51409f1b2bc21ed0829105d558eb4,1371997873,42.332286,-79.386775,0
8087,2020-06-23 14:31:32,180094419304907,"fraud_Moore, Williamson and Emmerich",home,122.15,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,8353f3a5a1855527aa332a14ad1e2452,1371997892,33.771868,-116.514275,0
8088,2020-06-23 14:31:55,2720894374956739,fraud_Abbott-Steuber,personal_care,15.93,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,58f2c4318ca90b8ad56e9595a4becadf,1371997915,42.274602,-83.86313100000001,0
8089,2020-06-23 14:32:30,341546199006537,"fraud_Hills, Hegmann and Schaefer",health_fitness,46.76,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,82cbf33196ea0cd2b38ce736c22a293d,1371997950,64.03248,-166.18131100000002,0
8090,2020-06-23 14:32:47,6011366578560244,fraud_Murray-Smitham,grocery_pos,66.29,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,c68aed326d040523378a702f4d4d8fab,1371997967,40.657990000000005,-77.113925,0
8091,2020-06-23 14:34:21,570273151375,"fraud_Medhurst, Labadie and Gottlieb",travel,4.33,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,edbc48080e4d9b31a7d455ac8c42bd35,1371998061,33.120233,-83.21736999999999,0
8092,2020-06-23 14:35:22,4239552724014407,fraud_Schoen Ltd,kids_pets,73.45,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,79bceec3f601a3170ac11010bac9af9b,1371998122,41.591479,-84.995721,0
8093,2020-06-23 14:35:39,30074693890476,fraud_Kuhic LLC,shopping_net,702.21,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,200ee5bcdae242306a60257df786ba6a,1371998139,38.681412,-100.920717,0
8094,2020-06-23 14:35:48,3543591270174051,fraud_Waelchi-Wolf,kids_pets,23.16,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,9775f670751450cbc7431d60e8ec9cb2,1371998148,39.810058000000005,-79.357407,0
8095,2020-06-23 14:35:53,2283743876903625,"fraud_Goyette, Howell and Collier",shopping_pos,4.92,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,95d0e17e8decdb2a0c119d36a70892dd,1371998153,34.339627,-84.442727,0
8096,2020-06-23 14:36:06,4822367783500458,fraud_Parker-Kunde,personal_care,8.2,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,f2d8e8fecbc6c3938d6b164630658ac6,1371998166,27.100526,-81.250153,0
8097,2020-06-23 14:36:44,180068353086472,"fraud_Feil, Hilpert and Koss",food_dining,73.81,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,8c9224452ab9f39b3777ceb56da21591,1371998204,34.449063,-117.524089,0
8098,2020-06-23 14:36:53,4957924165498,fraud_Corwin-Romaguera,travel,7.2,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,601e3cbb251d89eff08226b9ea28040f,1371998213,38.77052,-103.038267,0
8099,2020-06-23 14:36:54,4560004149983868183,"fraud_Witting, Beer and Ernser",home,101.97,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,56cdf7a105aedb1d722392ebdf2e96a8,1371998214,37.975531,-104.709192,0
8100,2020-06-23 14:37:06,3502088871723054,fraud_Howe Ltd,misc_pos,5.56,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,48be75f24219e59d7ab01ee1ba75beed,1371998226,38.354104,-76.475949,0
8101,2020-06-23 14:37:34,4810789809665942990,"fraud_Schiller, Blanda and Johnson",home,106.24,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,ba543d25c7dd6f456d64119f4496b7f1,1371998254,39.919441,-83.54796,0
